timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(127.0174331665039, 27.485952377319336, -28)	(0.006992836948484182, 0.9999756217002869, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9739812975296944	0.02569646171889106
0.18300000578165054	(127.01764678955078, 27.487422943115234, -27.973066329956055)	(0.006866209674626589, 0.9999647736549377, -0.0048248483799397945)	(-0.003121129935607314, 0.08857583999633789, 0.1348104327917099)	-24.672122755434867	0.04940567103530321	0	0	0.5	0.5	0.07192067696849264	1	False	0	0	1.97414789866283	0.025620833547967403
0.31950001418590546	(127.0146255493164, 27.516183853149414, -27.94529914855957)	(0.004906256217509508, 0.9999849200248718, -0.0024471846409142017)	(-0.0021278602071106434, 0.5051025748252869, 0.39065176248550415)	-36.74693427909511	0.0748797233183528	0	0	0.5929698411660862	0.5929698411660862	0.8155110449437991	2	False	0	0	1.97021068139971	0.019492168387981512
0.403750017285347	(127.01551055908203, 27.563627243041992, -27.90445899963379)	(0.004328183364123106, 0.9999898672103882, -0.001218991237692535)	(0.012636092491447926, 0.7210121750831604, 0.6682484745979309)	-40.96262244062598	0.07979987183893336	0	0	0.5611181908841569	0.5611181908841569	1.6336946389882931	4	False	0	0	1.9695817277014478	0.009312453621747707
0.47350001987069845	(127.017822265625, 27.6185245513916, -27.849477767944336)	(0.005288317799568176, 0.9999682903289795, -0.0059510041028261185)	(0.03892802447080612, 0.8558159470558167, 0.9236507415771484)	-39.20413125848799	0.07594852785411328	0	0	0.20033301610633045	0.20033301610633045	2.632058154144199	5	False	0	0	1.9701409537996133	0.0
0.5365000218153	(127.01980590820312, 27.672563552856445, -27.79728889465332)	(0.007658088579773903, 0.9998643398284912, -0.014580650255084038)	(0.006918842904269695, 0.9063820242881775, 0.7224698066711426)	-36.59451616025144	0.07112825386018742	0	0	0.2704558996333644	0.2704558996333644	2.4657055438903805	4	False	0	0	1.970399664146831	0.0
0.5962500236928463	(127.02122497558594, 27.727231979370117, -27.76264762878418)	(0.009385204873979092, 0.9998284578323364, -0.015972359105944633)	(0.05544263496994972, 0.9837872982025146, 0.476127564907074)	-34.521639426875126	0.06698808460178786	0	0	0.11809616965357655	0.11809616965357655	2.844975222831793	4	False	0	0	1.9700740070839038	0.0
0.6507500261068344	(127.02417755126953, 27.784433364868164, -27.743200302124023)	(0.009730041027069092, 0.9998828172683716, -0.011815874837338924)	(0.05797586590051651, 1.152290940284729, 0.27146098017692566)	-33.42751505370303	0.06564160308926306	0	0	0.29046041506722126	0.29046041506722126	2.620200605448999	4	False	0	0	1.9712002727267295	0.0
0.7067500287666917	(127.02705383300781, 27.85855484008789, -27.734590530395508)	(0.009118367917835712, 0.999943196773529, -0.0055205198004841805)	(0.016244851052761078, 1.4253973960876465, 0.0302340816706419)	-33.66917496148845	0.06620443776471431	0	0	0.30707306391094563	0.30707306391094563	2.443565033393331	5	False	0	0	1.9717105078314796	0.0
0.7645000303164124	(127.02888488769531, 27.953800201416016, -27.737018585205078)	(0.009346235543489456, 0.9999558925628662, -0.0008659711456857622)	(0.04331212863326073, 1.7518410682678223, -0.052610088139772415)	-33.82626582335255	0.06593980503537017	0	0	0.883196541795559	0.883196541795559	1.6760244128095834	6	False	0	0	1.9702074260025944	0.0
0.8222500327974558	(127.03250885009766, 28.058982849121094, -27.741294860839844)	(0.011100880801677704, 0.9999356865882874, 0.002334815450012684)	(0.05933811143040657, 2.044081449508667, -0.09524668008089066)	-32.57369611717993	0.06316743466244014	0	0	0.8257662544933199	0.8257662544933199	2.7655087994139893	7	False	0	0	1.96952468264922	0.0
0.880750035867095	(127.03730773925781, 28.19720458984375, -27.745960235595703)	(0.013461053371429443, 0.9998900890350342, 0.00621421542018652)	(0.1195964440703392, 2.544787883758545, -0.023015033453702927)	-30.55028846536634	0.05870705401734344	0	0	0.2680184518286536	0.2680184518286536	3.3906488050275563	9	False	0	0	1.9686640490369323	0.0
0.9405000396072865	(127.04228210449219, 28.357511520385742, -27.74988555908203)	(0.015799524262547493, 0.9998245239257812, 0.010073458775877953)	(0.08298202604055405, 2.9157888889312744, -0.11341501772403717)	-28.50887979913207	0.0548943661623912	0	0	0.30824715631962707	0.30824715631962707	3.2104825666155716	11	False	0	0	1.9670751031935032	0.0
0.9995000418275595	(127.04932403564453, 28.546146392822266, -27.752634048461914)	(0.01757466420531273, 0.9997617602348328, 0.012936227954924107)	(0.10695260018110275, 3.3104746341705322, -0.02922922931611538)	-26.565193896533213	0.051436140939930645	0	0	0.21752579133546585	0.21752579133546585	3.5417661053857885	12	False	0	0	1.966392920995503	0.0
1.071250043809414	(127.0586929321289, 28.814863204956055, -27.7558536529541)	(0.020429084077477455, 0.9996834993362427, 0.014680207706987858)	(0.13337786495685577, 3.643554449081421, -0.04388940706849098)	-24.615619286184838	0.047326600698451966	0	0	0.09990692591524584	0.09990692591524584	3.6642507721817266	13	False	0	0	1.9647591093117835	0.0
1.1495000468567014	(127.06902313232422, 29.105693817138672, -27.759565353393555)	(0.02344219945371151, 0.9996586441993713, 0.011529728770256042)	(0.12357065826654434, 3.736928939819336, -0.07379824668169022)	-22.146702059412867	0.0425226126883869	0	0	0.15939489383440242	0.15939489383440242	3.7353902121140914	13	False	0	0	1.9617969254294516	0.0
1.2317500514909625	(127.08135223388672, 29.432371139526367, -27.7624568939209)	(0.02635015919804573, 0.9996201992034912, 0.008060093969106674)	(0.1508847028017044, 4.0352091789245605, 0.007319505792111158)	-19.61728302344916	0.03717298422545725	0	0	0.11742683249193867	0.11742683249193867	4.153061423682363	15	False	0	0	1.9584655093825685	0.0
1.3190000569447875	(127.09573364257812, 29.79575538635254, -27.764240264892578)	(0.029253307729959488, 0.9995560050010681, 0.005673104897141457)	(0.16965244710445404, 4.1850361824035645, -0.025205068290233612)	-16.804357065670864	0.031927842334780104	0	0	0.16916752763861026	0.16916752763861026	4.259484560183386	15	False	0	0	1.9554259492635624	0.0
1.4030000604689121	(127.11007690429688, 30.1558780670166, -27.76481056213379)	(0.031964369118213654, 0.999479353427887, 0.004379869904369116)	(0.18649505078792572, 4.506721019744873, -0.011963778175413609)	-14.430462210462641	0.027394375978207597	0	0	0.16555728674824707	0.16555728674824707	4.603389103935344	16	False	0	0	1.9506678971152305	0.0
1.487000065855682	(127.12594604492188, 30.536252975463867, -27.764759063720703)	(0.03415418788790703, 0.9994069337844849, 0.004391810391098261)	(0.20927713811397552, 4.7218427658081055, 0.01342179998755455)	-12.205204122986286	0.023166110627486514	0	0	0.18026422664299754	0.18026422664299754	4.797153227526866	17	False	0	0	1.9456275944317494	0.0
1.567000069655478	(127.14198303222656, 30.920021057128906, -27.765085220336914)	(0.0357147678732872, 0.9993548393249512, 0.0037970244884490967)	(0.21616464853286743, 4.971345901489258, 0.011517692357301712)	-10.661486286478915	0.020287857580383654	0	0	0.18358780119240609	0.18358780119240609	5.079821173707123	18	False	0	0	1.9404751803478724	0.0
1.6495000747963786	(127.16010284423828, 31.343259811401367, -27.76510238647461)	(0.03742464259266853, 0.9992914795875549, 0.003983569797128439)	(0.2252787947654724, 5.198594093322754, -0.0016706110909581184)	-9.280313242938707	0.01763393871887568	0	0	0.21419856527444783	0.21419856527444783	5.363794576878487	19	False	0	0	1.9340372328888837	0.0
1.7362500773742795	(127.18036651611328, 31.81377410888672, -27.76531982421875)	(0.03906799480319023, 0.9992287755012512, 0.003965570591390133)	(0.23482272028923035, 5.483704566955566, -0.010841334238648415)	-8.014102186334892	0.015200921258980695	0	0	0.1962703773808534	0.1962703773808534	5.631070092619343	20	False	0	0	1.9269998551715488	0.0
1.8257500808686018	(127.20236206054688, 32.31342315673828, -27.76549530029297)	(0.040590666234493256, 0.9991686940193176, 0.0037873343098908663)	(0.24864012002944946, 5.7066826820373535, -0.005967327393591404)	-6.9034626719389856	0.013101930345860007	0	0	0.18892805844174052	0.18892805844174052	5.8628413092659954	21	False	0	0	1.918712014091008	0.0
1.9115000842139125	(127.22457122802734, 32.80805969238281, -27.765735626220703)	(0.04194992035627365, 0.9991132616996765, 0.0035998879466205835)	(0.2595125436782837, 5.928046703338623, -0.010408805683255196)	-6.206678058437833	0.011871751153781621	0	0	0.19556312229911396	0.19556312229911396	6.016443807847066	21	False	0	0	1.910733503578863	0.0
1.9985000872984529	(127.24874877929688, 33.33576965332031, -27.765920639038086)	(0.043154727667570114, 0.999062716960907, 0.003362541552633047)	(0.26961416006088257, 6.1673173904418945, 0.0007418493623845279)	-5.597148847722106	0.010476233194533769	0	0	0.1875773263952195	0.1875773263952195	6.341926042429311	22	False	0	0	1.90225220332925	0.0
2.081500089727342	(127.27266693115234, 33.850746154785156, -27.766109466552734)	(0.044161535799503326, 0.9990202188491821, 0.002893021097406745)	(0.28392118215560913, 6.3640546798706055, 0.007623300887644291)	-4.302077416699567	0.0076692011945429205	0	0	0.19957352130775863	0.19957352130775863	6.525170089000344	23	False	0	0	1.8942274600487214	0.0
2.161750093102455	(127.29651641845703, 34.36600875854492, -27.766277313232422)	(0.04489624500274658, 0.9989886283874512, 0.00246982928365469)	(0.2986512780189514, 6.568562984466553, 0.0030247438699007034)	-2.3435061641029145	0.0035129619372879146	0	0	0.1907513736610326	0.1907513736610326	6.719202406668128	24	False	0	0	1.8871039514665882	0.0
2.2490000976249576	(127.3232650756836, 34.954124450683594, -27.766298294067383)	(0.04522674158215523, 0.9989745020866394, 0.0021547735668718815)	(0.3220970928668976, 6.752345561981201, -0.012420658022165298)	0.6355564271022478	-0.0026753837305613388	0	0	0.22122764656605431	0.22122764656605431	6.779410146938441	24	False	0	0	1.8787083919288234	0.0
2.33850010111928	(127.3509292602539, 35.58174514770508, -27.76616096496582)	(0.044890135526657104, 0.9989897012710571, 0.002103282604366541)	(0.28026238083839417, 7.0072431564331055, 0.02371388114988804)	4.363668278174304	-0.010676107355869836	0	0	0.18779186635018658	0.18779186635018658	6.980966942657081	25	False	0	0	1.869964362137008	0.0
2.42900010664016	(127.37753295898438, 36.22563934326172, -27.76630973815918)	(0.04350782558321953, 0.999052107334137, 0.00136841821949929)	(0.27566370368003845, 7.194333553314209, 0.013333264738321304)	9.311689702263909	-0.020469208557764476	0	0	0.19923053086062922	0.19923053086062922	7.163701385910539	26	False	0	0	1.8608472663199587	0.0
2.520000111311674	(127.40196228027344, 36.88087844848633, -27.76631736755371)	(0.0409465990960598, 0.9991610050201416, 0.0009011447546072304)	(0.25496309995651245, 7.397913932800293, 0.018026627600193024)	14.87035178034587	-0.031370992164804413	0	0	0.1965654727860105	0.1965654727860105	7.391963363067804	27	False	0	0	1.850545145831148	0.0
2.605000115931034	(127.4222183227539, 37.51551818847656, -27.766286849975586)	(0.03720393776893616, 0.9993077516555786, 0.0003949238744098693)	(0.22625932097434998, 7.574306488037109, -0.0048483991995453835)	19.83671024622028	-0.04087104092301188	0	0	0.18726090288284072	0.18726090288284072	7.510849516195312	27	False	0	0	1.8402592578182628	0.0
2.6880001183599234	(127.43824005126953, 38.145042419433594, -27.76630401611328)	(0.03235996142029762, 0.9994762539863586, -0.0003832619986496866)	(0.18271511793136597, 7.751168251037598, -0.047347500920295715)	24.149095808424082	-0.049132617369333526	0	0	0.18991989288685643	0.18991989288685643	7.651152675968505	28	False	0	0	1.8281064654804804	0.0
2.764250122010708	(127.44865417480469, 38.712738037109375, -27.766576766967773)	(0.02709420584142208, 0.9996323585510254, -0.001034060842357576)	(0.11336852610111237, 7.859132289886475, 0.03612113371491432)	27.847698564131143	-0.05612163890942945	0	0	0.18958486760151874	0.18958486760151874	7.915453614569161	28	False	0	0	1.8164664540131916	0.0
2.8375001242384315	(127.45480346679688, 39.29825973510742, -27.76659393310547)	(0.02071709744632244, 0.9997844099998474, -0.0013631097972393036)	(0.04358567297458649, 8.015151023864746, -0.023572459816932678)	31.32679415924146	-0.0626128871864668	0	0	0.19276375259442188	0.19276375259442188	8.04476140959887	29	False	0	0	1.8033796186836848	0.0
2.9187501277774572	(127.45598602294922, 39.98407745361328, -27.766986846923828)	(0.012682313099503517, 0.9999179244041443, -0.001846707658842206)	(-0.04388861358165741, 8.196320533752441, -0.06102883070707321)	34.67020813640514	-0.06978859589393305	0	0	0.1962678530662213	0.1962678530662213	8.200613125195659	30	False	0	0	1.784951274562672	0.0
