timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(127.00746154785156, 27.4940128326416, -28)	(0.0029880341608077288, 0.9999955296516418, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.991530442728678	0.025696525909112755
0.20000000298023224	(127.0076675415039, 27.495941162109375, -27.969797134399414)	(0.002633200027048588, 0.9999828934669495, -0.005231090355664492)	(-0.004568208009004593, 0.09093071520328522, 0.16664546728134155)	-31.853486320288205	0.06493085958370225	0	0	0.5	0.5	0.06335459961045162	1	False	0	0	1.99171340630503	0.025557903802487347
0.4495000094175339	(127.00726318359375, 27.630115509033203, -27.841934204101562)	(0.0019669285975396633, 0.9999741315841675, -0.006920365616679192)	(-0.015027412213385105, 0.8352031707763672, 0.9142824411392212)	-37.60539762073848	0.07405475012929609	0	0	0.5279255180238821	0.5279255180238821	2.938994385777044	4	False	0	0	1.9897076513310852	0.0
0.6950000151991844	(127.01486206054688, 27.890979766845703, -27.736974716186523)	(0.00612965552136302, 0.9999798536300659, -0.0016224563587456942)	(0.030935954302549362, 1.5725700855255127, -0.05158774182200432)	-33.94801364102264	0.06622679224515687	0	0	0.4437468130036295	0.4437468130036295	1.7845829902737598	6	False	0	0	1.9941924651016638	0.0
0.9435000233352184	(127.03182220458984, 28.430431365966797, -27.753875732421875)	(0.012867309153079987, 0.9998597502708435, 0.010716008022427559)	(0.10152185708284378, 2.9683547019958496, -0.022467080503702164)	-31.653595260168295	0.059879454093092394	0	0	0.999374491862657	0.999374491862657	3.251380852503915	11	False	0	0	1.9970826243632314	0.0
1.187000036239624	(127.06271362304688, 29.350875854492188, -27.760421752929688)	(0.025478431954979897, 0.9995213747024536, 0.01754549890756607)	(0.20759081840515137, 4.4986491203308105, -0.04553309828042984)	-24.980881573481543	0.04606565585001497	0	0	0.5911783461313208	0.5911783461313208	4.596922764244782	16	False	0	0	1.9815932460521628	0.0
1.4330000504851341	(127.11795806884766, 30.600494384765625, -27.764141082763672)	(0.03765023872256279, 0.9991641640663147, 0.015915969386696815)	(0.2912779152393341, 5.732813835144043, -0.0024582878686487675)	-16.67758737412469	0.02983015806820788	0	0	0.4385923531078164	0.4385923531078164	6.0033294457109765	21	False	0	0	1.9506104617298787	0.0
1.6747500635683537	(127.19546508789062, 32.13560104370117, -27.76298713684082)	(0.04695479944348335, 0.9988135099411011, 0.012910915538668633)	(0.34234941005706787, 6.894726753234863, -0.007617877796292305)	-9.2415941902638	0.015265339258429992	0	0	0.3116828356885086	0.3116828356885086	6.919791220174673	25	False	0	0	1.906526216303318	0.0
1.915000069886446	(127.2893295288086, 33.92296600341797, -27.762744903564453)	(0.051811158657073975, 0.9986212253570557, 0.00844178069382906)	(0.38204917311668396, 7.856040000915527, -0.0019226723816245794)	-1.96854432060156	0.0013119955878106147	0	0	0.33664138028448265	0.33664138028448265	7.935443989733056	28	False	0	0	1.8536212672717571	0.0
2.1517500802874565	(127.39000701904297, 35.88264465332031, -27.763002395629883)	(0.0523516982793808, 0.998609185218811, 0.006250964477658272)	(0.4523364007472992, 8.715420722961426, 0.014889407902956009)	4.114784115277	-0.010087300656284468	0	0	0.32465704942798346	0.32465704942798346	8.895630477194828	31	False	0	0	1.796078274809405	0.0
