timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(127.00995635986328, 27.49200439453125, -28)	(0.0039880042895674706, 0.9999920129776001, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9834229263213994	0.025696005989173987
0.18375000730156898	(127.01016235351562, 27.493391036987305, -27.97298240661621)	(0.003931143786758184, 0.9999807476997375, -0.004795674234628677)	(-0.003103358903899789, 0.0878046378493309, 0.13592956960201263)	-12.086183954249291	0.02443780992524521	0	0	0.5	0.5	0.07331763954884295	1	False	0	0	1.9836026969646314	0.025632552464074698
0.30825001187622547	(127.00894927978516, 27.51486587524414, -27.94989585876465)	(0.003238494275137782, 0.9999903440475464, -0.002984147984534502)	(-0.005409365054219961, 0.43473106622695923, 0.329479455947876)	-16.074922176006034	0.032371760859822823	0	0	0.7618557442854361	0.7618557442854361	0.6034545975833063	2	False	0	0	1.981984294502017	0.020998769186419297
0.3902500169351697	(127.00944519042969, 27.55780601501465, -27.913589477539062)	(0.0029835470486432314, 0.9999954700469971, -0.00031895647407509387)	(-0.00470391009002924, 0.6771599650382996, 0.6109762191772461)	-17.63923433250514	0.03483679968318559	0	0	0.7555855767444597	0.7555855767444597	1.32317283306984	3	False	0	0	1.9816692066865051	0.011692052773587314
0.4532500198110938	(127.00994873046875, 27.60251808166504, -27.87042808532715)	(0.0028353212401270866, 0.9999927878379822, -0.0025096165481954813)	(0.02318454720079899, 0.8440669178962708, 0.8821573257446289)	-18.10708209705612	0.03566793140301899	0	0	0.5063604943507285	0.5063604943507285	2.3648468560265004	4	False	0	0	1.9813282846648357	0.002234441478490723
0.5135000227019191	(127.01062774658203, 27.65462875366211, -27.81645965576172)	(0.003849743166938424, 0.9999389052391052, -0.01035661157220602)	(-0.00227729300968349, 0.8779757022857666, 0.8827995657920837)	-17.939610285421665	0.03501191302850759	0	0	0.4444323779461787	0.4444323779461787	2.7969842447665734	4	False	0	0	1.9810230872636503	0.0
0.5740000251680613	(127.01142883300781, 27.71014404296875, -27.774702072143555)	(0.004661232233047485, 0.9998850226402283, -0.014426954090595245)	(0.04815352335572243, 0.9627993106842041, 0.5714077353477478)	-17.271440576248693	0.03352660534567154	0	0	0.3481666216633383	0.3481666216633383	2.5589119372419518	4	False	0	0	1.9807756433590609	0.0
0.6355000277981162	(127.01303100585938, 27.772579193115234, -27.747955322265625)	(0.005124363582581282, 0.9999287724494934, -0.010782253928482533)	(0.04370112344622612, 1.0834439992904663, 0.3229585289955139)	-16.864277708000728	0.03305404616736995	0	0	0.4212947328629511	0.4212947328629511	3.134051919163977	4	False	0	0	1.9811984637888902	0.0
0.6932500302791595	(127.01482391357422, 27.841434478759766, -27.737648010253906)	(0.004862710367888212, 0.9999779462814331, -0.004525471944361925)	(-0.028791362419724464, 1.3529810905456543, 0.02025703527033329)	-17.130938905391922	0.0340713803821889	0	0	0.9999994695234392	0.9999994695234392	1.6942342269142068	5	False	0	0	1.9816907429794706	0.0
0.7515000319108367	(127.01531982421875, 27.93423843383789, -27.73887062072754)	(0.004955078009516001, 0.9999876022338867, 0.0004692601505666971)	(0.031715501099824905, 1.6960179805755615, -0.05498979240655899)	-17.68479115565726	0.03465881396132896	0	0	1	1	1.8973952583147624	6	False	0	0	1.9804339938682374	0.0
